Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
140028 Iracema;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;6.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;35.0;140028
140030 Mucajaí;3.0;6.0;1.0;4.0;0.0;1.0;0.0;0.0;6.0;4.0;3.0;0.0;0.0;0.0;0.0;5.0;1.0;2.0;18.0;54.0;140030
140040 Normandia;1.0;5.0;0.0;2.0;1.0;0.0;0.0;0.0;8.0;3.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;7.0;33.0;140040
140045 Pacaraima;3.0;7.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;8.0;37.0;140045
140047 Rorainópolis;7.0;11.0;0.0;6.0;0.0;1.0;0.0;0.0;27.0;5.0;4.0;1.0;0.0;2.0;1.0;1.0;0.0;6.0;32.0;104.0;140047
140050 Săo Joăo da Baliza;0.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;4.0;26.0;140050
140060 Săo Luiz;0.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;22.0;140060
140070 Uiramută;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;4.0;30.0;140070
150010 Abaetetuba;14.0;56.0;1.0;34.0;1.0;6.0;0.0;0.0;106.0;73.0;21.0;3.0;2.0;10.0;2.0;30.0;3.0;139.0;122.0;623.0;150010
150013 Abel Figueiredo;2.0;6.0;0.0;3.0;0.0;2.0;0.0;0.0;12.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;9.0;41.0;150013
150020 Acará;14.0;26.0;0.0;12.0;2.0;4.0;0.0;0.0;46.0;22.0;11.0;0.0;0.0;2.0;1.0;6.0;1.0;13.0;54.0;214.0;150020
150030 Afuá;0.0;15.0;0.0;6.0;0.0;1.0;0.0;0.0;22.0;8.0;6.0;2.0;0.0;1.0;0.0;9.0;4.0;11.0;14.0;99.0;150030
150034 Água Azul do Norte;2.0;6.0;1.0;4.0;0.0;1.0;0.0;0.0;11.0;5.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;6.0;13.0;55.0;150034
150040 Alenquer;11.0;24.0;2.0;22.0;1.0;4.0;0.0;0.0;59.0;13.0;11.0;1.0;0.0;4.0;1.0;16.0;1.0;18.0;39.0;227.0;150040
150050 Almeirim;2.0;14.0;1.0;7.0;0.0;3.0;0.0;0.0;29.0;7.0;5.0;0.0;0.0;3.0;0.0;12.0;4.0;4.0;23.0;114.0;150050
150060 Altamira;32.0;70.0;10.0;44.0;5.0;7.0;0.0;0.0;123.0;84.0;26.0;2.0;1.0;21.0;3.0;27.0;13.0;40.0;199.0;707.0;150060
150070 Anajás;2.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;13.0;2.0;3.0;0.0;0.0;2.0;0.0;5.0;0.0;5.0;7.0;51.0;150070
150080 Ananindeua;183.0;401.0;20.0;213.0;8.0;49.0;0.0;0.0;621.0;315.0;133.0;8.0;7.0;69.0;7.0;90.0;17.0;77.0;498.0;2716.0;150080
150085 Anapu;4.0;2.0;2.0;10.0;0.0;2.0;0.0;0.0;11.0;7.0;6.0;0.0;1.0;0.0;0.0;5.0;1.0;24.0;27.0;102.0;150085
150090 Augusto Corrêa;19.0;24.0;1.0;24.0;1.0;3.0;0.0;0.0;76.0;13.0;7.0;2.0;1.0;3.0;1.0;6.0;2.0;6.0;16.0;205.0;150090
150095 Aurora do Pará;3.0;17.0;2.0;10.0;0.0;0.0;0.0;0.0;31.0;5.0;3.0;0.0;0.0;1.0;0.0;5.0;1.0;5.0;21.0;104.0;150095
150100 Aveiro;2.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;21.0;8.0;52.0;150100
150110 Bagre;3.0;7.0;2.0;3.0;0.0;0.0;0.0;0.0;15.0;5.0;0.0;0.0;1.0;1.0;1.0;3.0;3.0;1.0;5.0;50.0;150110
150120 Baiăo;3.0;14.0;0.0;9.0;0.0;3.0;0.0;0.0;40.0;15.0;6.0;1.0;0.0;2.0;1.0;6.0;0.0;20.0;24.0;144.0;150120
150125 Bannach;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;8.0;15.0;150125
150130 Barcarena;23.0;50.0;1.0;14.0;0.0;7.0;0.0;0.0;100.0;41.0;15.0;2.0;3.0;3.0;1.0;25.0;10.0;34.0;93.0;422.0;150130
150140 Belém;599.0;1531.0;46.0;723.0;38.0;221.0;1.0;2.0;2174.0;1279.0;515.0;47.0;38.0;215.0;14.0;194.0;70.0;181.0;1245.0;9133.0;150140
150145 Belterra;4.0;6.0;1.0;7.0;0.0;3.0;0.0;0.0;22.0;1.0;1.0;0.0;0.0;2.0;0.0;4.0;2.0;4.0;11.0;68.0;150145
150150 Benevides;16.0;35.0;6.0;27.0;4.0;5.0;0.0;0.0;60.0;36.0;19.0;1.0;2.0;8.0;1.0;12.0;0.0;14.0;68.0;314.0;150150
150157 Bom Jesus do Tocantins;3.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;13.0;7.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;3.0;11.0;58.0;150157
150160 Bonito;5.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;5.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;8.0;52.0;150160
150170 Bragança;35.0;63.0;3.0;40.0;0.0;6.0;0.0;0.0;137.0;66.0;28.0;4.0;2.0;12.0;1.0;25.0;3.0;83.0;61.0;569.0;150170
150172 Brasil Novo;3.0;7.0;0.0;5.0;0.0;0.0;0.0;0.0;22.0;5.0;7.0;0.0;0.0;4.0;0.0;0.0;1.0;13.0;28.0;95.0;150172
150175 Brejo Grande do Araguaia;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;14.0;35.0;150175
150178 Breu Branco;8.0;13.0;2.0;9.0;0.0;0.0;0.0;0.0;54.0;10.0;11.0;1.0;0.0;4.0;0.0;8.0;3.0;18.0;43.0;184.0;150178
150180 Breves;22.0;36.0;2.0;13.0;1.0;3.0;0.0;0.0;53.0;29.0;20.0;2.0;0.0;2.0;0.0;26.0;11.0;84.0;37.0;341.0;150180
150190 Bujaru;5.0;12.0;1.0;12.0;0.0;0.0;0.0;0.0;18.0;10.0;5.0;0.0;0.0;1.0;2.0;7.0;2.0;13.0;17.0;105.0;150190
150200 Cachoeira do Arari;2.0;8.0;2.0;1.0;0.0;0.0;0.0;1.0;29.0;6.0;2.0;0.0;0.0;2.0;0.0;5.0;1.0;5.0;7.0;71.0;150200
150195 Cachoeira do Piriá;3.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;9.0;3.0;0.0;0.0;1.0;2.0;3.0;1.0;2.0;14.0;61.0;150195
150210 Cametá;24.0;50.0;5.0;21.0;3.0;4.0;0.0;0.0;155.0;51.0;11.0;4.0;2.0;10.0;1.0;34.0;6.0;6.0;46.0;433.0;150210
150215 Canaă dos Carajás;7.0;11.0;1.0;4.0;1.0;3.0;0.0;0.0;31.0;11.0;5.0;0.0;1.0;3.0;0.0;12.0;6.0;18.0;53.0;167.0;150215
150220 Capanema;17.0;45.0;4.0;39.0;0.0;5.0;0.0;0.0;96.0;51.0;14.0;0.0;2.0;13.0;1.0;9.0;3.0;30.0;38.0;367.0;150220
150230 Capităo Poço;5.0;19.0;1.0;6.0;0.0;3.0;0.0;0.0;53.0;16.0;4.0;1.0;0.0;7.0;0.0;6.0;3.0;52.0;38.0;214.0;150230
150240 Castanhal;51.0;119.0;7.0;67.0;6.0;21.0;0.0;0.0;232.0;114.0;46.0;4.0;7.0;28.0;2.0;31.0;11.0;41.0;202.0;989.0;150240
150250 Chaves;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;4.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;4.0;4.0;41.0;150250
150260 Colares;0.0;9.0;0.0;5.0;0.0;2.0;0.0;0.0;20.0;6.0;3.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;6.0;57.0;150260
150270 Conceiçăo do Araguaia;6.0;24.0;0.0;23.0;1.0;6.0;0.0;0.0;63.0;18.0;8.0;0.0;0.0;13.0;0.0;10.0;4.0;47.0;37.0;260.0;150270
150275 Concórdia do Pará;2.0;11.0;2.0;13.0;0.0;1.0;0.0;0.0;38.0;10.0;8.0;1.0;3.0;3.0;1.0;9.0;1.0;7.0;20.0;130.0;150275
150276 Cumaru do Norte;2.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;10.0;31.0;150276
150277 Curionópolis;6.0;14.0;2.0;13.0;1.0;2.0;0.0;0.0;34.0;9.0;5.0;0.0;0.0;2.0;0.0;1.0;0.0;13.0;21.0;123.0;150277
150280 Curralinho;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;9.0;2.0;0.0;0.0;1.0;0.0;5.0;5.0;5.0;5.0;50.0;150280
150285 Curuá;5.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;13.0;6.0;38.0;150285
150290 Curuçá;3.0;15.0;1.0;17.0;0.0;4.0;0.0;0.0;41.0;17.0;5.0;0.0;0.0;4.0;0.0;3.0;2.0;26.0;16.0;154.0;150290
150293 Dom Eliseu;8.0;14.0;1.0;14.0;3.0;3.0;0.0;0.0;54.0;15.0;7.0;0.0;0.0;2.0;0.0;9.0;3.0;2.0;47.0;182.0;150293
150295 Eldorado do Carajás;2.0;10.0;1.0;9.0;0.0;2.0;0.0;0.0;21.0;10.0;2.0;1.0;0.0;3.0;0.0;2.0;1.0;10.0;60.0;134.0;150295
150300 Faro;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;12.0;1.0;26.0;150300
150304 Floresta do Araguaia;1.0;7.0;1.0;3.0;0.0;1.0;0.0;0.0;19.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;21.0;75.0;150304
150307 Garrafăo do Norte;5.0;23.0;0.0;14.0;3.0;0.0;0.0;0.0;31.0;3.0;6.0;0.0;0.0;0.0;1.0;7.0;0.0;5.0;25.0;123.0;150307
150309 Goianésia do Pará;3.0;9.0;2.0;8.0;0.0;0.0;0.0;0.0;30.0;6.0;3.0;0.0;0.0;3.0;1.0;6.0;2.0;15.0;45.0;133.0;150309
150310 Gurupá;4.0;9.0;0.0;1.0;0.0;1.0;0.0;0.0;13.0;3.0;4.0;0.0;0.0;0.0;1.0;7.0;0.0;4.0;11.0;58.0;150310
150320 Igarapé-Açu;8.0;19.0;2.0;20.0;1.0;2.0;0.0;0.0;67.0;25.0;14.0;1.0;0.0;2.0;1.0;1.0;1.0;4.0;30.0;198.0;150320
150330 Igarapé-Miri;11.0;24.0;1.0;7.0;0.0;3.0;0.0;0.0;33.0;21.0;3.0;0.0;2.0;2.0;0.0;5.0;3.0;65.0;42.0;222.0;150330
150340 Inhangapi;4.0;8.0;0.0;3.0;1.0;0.0;0.0;0.0;10.0;4.0;2.0;0.0;0.0;1.0;0.0;2.0;4.0;2.0;7.0;48.0;150340
150345 Ipixuna do Pará;4.0;13.0;0.0;8.0;0.0;0.0;0.0;0.0;26.0;10.0;3.0;0.0;1.0;2.0;1.0;7.0;0.0;7.0;34.0;116.0;150345
150350 Irituia;6.0;22.0;6.0;15.0;0.0;2.0;0.0;0.0;46.0;15.0;9.0;1.0;1.0;2.0;0.0;1.0;3.0;0.0;20.0;149.0;150350
150360 Itaituba;31.0;60.0;2.0;56.0;9.0;10.0;0.0;0.0;160.0;35.0;24.0;2.0;1.0;9.0;2.0;22.0;7.0;11.0;141.0;582.0;150360
150370 Itupiranga;11.0;19.0;3.0;13.0;1.0;4.0;0.0;1.0;66.0;10.0;15.0;0.0;0.0;6.0;0.0;13.0;2.0;21.0;54.0;239.0;150370
150375 Jacareacanga;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;8.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;8.0;14.0;57.0;150375
150380 Jacundá;11.0;31.0;3.0;21.0;0.0;5.0;0.0;0.0;65.0;16.0;10.0;0.0;1.0;5.0;0.0;6.0;0.0;9.0;46.0;229.0;150380
150390 Juruti;12.0;11.0;2.0;12.0;2.0;1.0;0.0;0.0;29.0;25.0;3.0;1.0;0.0;3.0;1.0;11.0;2.0;29.0;21.0;165.0;150390
150400 Limoeiro do Ajuru;2.0;5.0;0.0;5.0;1.0;1.0;0.0;0.0;23.0;8.0;4.0;0.0;1.0;0.0;0.0;10.0;0.0;12.0;5.0;77.0;150400
150405 Măe do Rio;6.0;26.0;0.0;15.0;3.0;2.0;0.0;0.0;60.0;15.0;6.0;0.0;0.0;5.0;0.0;7.0;3.0;10.0;17.0;175.0;150405
150410 Magalhăes Barata;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;6.0;4.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;11.0;5.0;34.0;150410
150420 Marabá;75.0;125.0;7.0;91.0;9.0;18.0;0.0;1.0;251.0;85.0;60.0;3.0;4.0;31.0;2.0;41.0;20.0;73.0;347.0;1243.0;150420
150430 Maracană;4.0;15.0;1.0;6.0;0.0;1.0;0.0;0.0;27.0;8.0;5.0;0.0;0.0;2.0;0.0;2.0;1.0;24.0;8.0;104.0;150430
150440 Marapanim;7.0;18.0;0.0;8.0;1.0;1.0;0.0;0.0;31.0;17.0;5.0;0.0;0.0;0.0;0.0;4.0;1.0;7.0;20.0;120.0;150440
150442 Marituba;30.0;80.0;2.0;49.0;2.0;7.0;0.0;0.0;113.0;80.0;19.0;0.0;2.0;11.0;1.0;13.0;6.0;13.0;127.0;555.0;150442
150445 Medicilândia;5.0;6.0;0.0;4.0;1.0;1.0;0.0;0.0;23.0;10.0;5.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;45.0;106.0;150445
150450 Melgaço;1.0;6.0;1.0;3.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;6.0;4.0;40.0;150450
150460 Mocajuba;4.0;16.0;0.0;3.0;0.0;1.0;0.0;0.0;40.0;10.0;3.0;0.0;1.0;1.0;0.0;6.0;2.0;9.0;14.0;110.0;150460
150470 Moju;8.0;22.0;1.0;12.0;0.0;2.0;0.0;0.0;39.0;23.0;5.0;1.0;0.0;2.0;2.0;6.0;5.0;60.0;85.0;273.0;150470
150475 Mojuí dos Campos;3.0;8.0;1.0;9.0;0.0;3.0;0.0;0.0;9.0;3.0;2.0;1.0;0.0;2.0;0.0;3.0;0.0;21.0;14.0;79.0;150475
150480 Monte Alegre;18.0;30.0;6.0;51.0;0.0;3.0;0.0;0.0;67.0;31.0;7.0;0.0;0.0;6.0;0.0;11.0;3.0;11.0;34.0;278.0;150480
150490 Muaná;3.0;20.0;1.0;8.0;0.0;4.0;0.0;0.0;40.0;20.0;6.0;0.0;0.0;7.0;0.0;6.0;1.0;6.0;7.0;129.0;150490
150495 Nova Esperança do Piriá;0.0;5.0;1.0;3.0;0.0;0.0;0.0;0.0;10.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;26.0;16.0;68.0;150495
150497 Nova Ipixuna;3.0;6.0;0.0;4.0;1.0;1.0;0.0;0.0;19.0;2.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;9.0;16.0;70.0;150497
150500 Nova Timboteua;2.0;3.0;0.0;2.0;1.0;1.0;0.0;0.0;13.0;6.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;18.0;11.0;62.0;150500
150503 Novo Progresso;9.0;11.0;3.0;5.0;0.0;1.0;0.0;0.0;18.0;1.0;2.0;0.0;2.0;0.0;0.0;4.0;3.0;21.0;59.0;139.0;150503
150506 Novo Repartimento;14.0;20.0;1.0;3.0;1.0;1.0;0.0;0.0;56.0;18.0;7.0;1.0;0.0;5.0;0.0;10.0;4.0;10.0;75.0;226.0;150506
150510 Óbidos;7.0;25.0;4.0;11.0;9.0;6.0;0.0;0.0;62.0;20.0;16.0;0.0;2.0;2.0;2.0;10.0;3.0;17.0;28.0;224.0;150510
150520 Oeiras do Pará;5.0;12.0;3.0;6.0;0.0;0.0;0.0;0.0;23.0;11.0;5.0;0.0;0.0;2.0;2.0;6.0;1.0;2.0;9.0;87.0;150520
150530 Oriximiná;15.0;23.0;2.0;9.0;0.0;4.0;0.0;0.0;54.0;21.0;3.0;0.0;4.0;8.0;0.0;19.0;7.0;41.0;28.0;238.0;150530
150540 Ourém;2.0;9.0;2.0;6.0;0.0;1.0;0.0;0.0;20.0;7.0;5.0;0.0;0.0;1.0;1.0;5.0;3.0;3.0;10.0;75.0;150540
150543 Ourilândia do Norte;4.0;13.0;1.0;12.0;1.0;2.0;0.0;0.0;32.0;4.0;1.0;2.0;1.0;2.0;0.0;3.0;4.0;14.0;27.0;123.0;150543
150548 Pacajá;4.0;20.0;0.0;9.0;2.0;1.0;0.0;0.0;44.0;8.0;5.0;1.0;1.0;1.0;1.0;5.0;3.0;8.0;63.0;176.0;150548
150549 Palestina do Pará;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;11.0;30.0;150549
150550 Paragominas;36.0;51.0;0.0;28.0;3.0;3.0;0.0;0.0;96.0;35.0;13.0;1.0;1.0;15.0;0.0;21.0;8.0;5.0;108.0;424.0;150550
150553 Parauapebas;50.0;62.0;6.0;43.0;8.0;17.0;0.0;0.0;164.0;56.0;40.0;4.0;1.0;11.0;7.0;42.0;19.0;12.0;222.0;764.0;150553
150555 Pau D'Arco;1.0;4.0;1.0;3.0;1.0;1.0;0.0;0.0;13.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;1.0;38.0;150555
150560 Peixe-Boi;2.0;6.0;1.0;5.0;0.0;1.0;0.0;0.0;14.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;6.0;46.0;150560
150563 Piçarra;1.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;13.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;10.0;36.0;150563
150565 Placas;2.0;8.0;0.0;2.0;0.0;0.0;0.0;0.0;21.0;4.0;4.0;0.0;0.0;5.0;0.0;1.0;0.0;10.0;21.0;78.0;150565
150570 Ponta de Pedras;5.0;7.0;0.0;4.0;0.0;0.0;0.0;0.0;18.0;12.0;4.0;0.0;0.0;3.0;0.0;3.0;1.0;7.0;5.0;69.0;150570
150580 Portel;12.0;15.0;1.0;10.0;0.0;2.0;0.0;0.0;48.0;8.0;7.0;1.0;2.0;2.0;2.0;19.0;5.0;33.0;29.0;196.0;150580
150590 Porto de Moz;2.0;12.0;0.0;3.0;1.0;2.0;0.0;0.0;17.0;4.0;8.0;0.0;0.0;2.0;2.0;6.0;1.0;20.0;6.0;86.0;150590
150600 Prainha;1.0;15.0;1.0;6.0;0.0;0.0;0.0;0.0;17.0;2.0;4.0;0.0;0.0;4.0;0.0;10.0;0.0;9.0;18.0;87.0;150600
150610 Primavera;2.0;9.0;0.0;6.0;1.0;0.0;0.0;0.0;22.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;4.0;54.0;150610
150611 Quatipuru;1.0;5.0;1.0;4.0;0.0;1.0;0.0;0.0;12.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;35.0;150611
150613 Redençăo;21.0;51.0;3.0;47.0;3.0;5.0;0.0;0.0;109.0;43.0;17.0;0.0;0.0;8.0;2.0;12.0;6.0;64.0;85.0;476.0;150613
150616 Rio Maria;3.0;9.0;2.0;1.0;0.0;0.0;0.0;0.0;8.0;11.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;27.0;15.0;82.0;150616
150618 Rondon do Pará;8.0;24.0;0.0;24.0;1.0;4.0;0.0;0.0;76.0;9.0;11.0;1.0;0.0;2.0;0.0;13.0;2.0;2.0;63.0;240.0;150618
150619 Rurópolis;4.0;10.0;0.0;8.0;1.0;3.0;0.0;0.0;26.0;8.0;4.0;0.0;0.0;0.0;1.0;2.0;1.0;6.0;16.0;90.0;150619
150620 Salinópolis;5.0;33.0;1.0;12.0;0.0;3.0;0.0;0.0;49.0;17.0;10.0;2.0;1.0;6.0;0.0;6.0;2.0;8.0;30.0;185.0;150620
150630 Salvaterra;7.0;15.0;2.0;9.0;0.0;1.0;0.0;0.0;36.0;11.0;6.0;0.0;0.0;1.0;0.0;3.0;0.0;7.0;13.0;111.0;150630
150635 Santa Bárbara do Pará;4.0;8.0;0.0;7.0;2.0;0.0;0.0;0.0;25.0;11.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;13.0;17.0;94.0;150635
150640 Santa Cruz do Arari;1.0;7.0;0.0;4.0;0.0;1.0;0.0;0.0;5.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;29.0;150640
150650 Santa Izabel do Pará;12.0;48.0;1.0;24.0;2.0;2.0;0.0;0.0;72.0;29.0;9.0;2.0;2.0;4.0;0.0;10.0;5.0;19.0;86.0;327.0;150650
150655 Santa Luzia do Pará;2.0;8.0;1.0;6.0;0.0;1.0;0.0;0.0;22.0;5.0;2.0;0.0;0.0;3.0;0.0;4.0;1.0;11.0;17.0;83.0;150655
150658 Santa Maria das Barreiras;0.0;4.0;1.0;2.0;0.0;2.0;0.0;0.0;12.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;21.0;62.0;150658
150660 Santa Maria do Pará;3.0;11.0;2.0;7.0;0.0;1.0;0.0;0.0;17.0;9.0;4.0;3.0;0.0;3.0;0.0;2.0;1.0;38.0;23.0;124.0;150660
150670 Santana do Araguaia;10.0;15.0;2.0;10.0;0.0;1.0;0.0;0.0;41.0;10.0;10.0;0.0;0.0;4.0;0.0;11.0;1.0;27.0;49.0;191.0;150670
150680 Santarém;89.0;215.0;9.0;160.0;9.0;32.0;0.0;1.0;362.0;149.0;50.0;9.0;5.0;39.0;4.0;75.0;12.0;165.0;189.0;1574.0;150680
150690 Santarém Novo;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;18.0;150690
150700 Santo Antônio do Tauá;9.0;13.0;0.0;6.0;0.0;3.0;0.0;0.0;32.0;16.0;4.0;0.0;0.0;4.0;0.0;5.0;0.0;16.0;28.0;136.0;150700
150710 Săo Caetano de Odivelas;2.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;3.0;2.0;0.0;0.0;2.0;0.0;3.0;2.0;15.0;11.0;59.0;150710
150715 Săo Domingos do Araguaia;2.0;10.0;1.0;7.0;0.0;2.0;0.0;0.0;22.0;8.0;3.0;0.0;0.0;1.0;0.0;3.0;2.0;23.0;27.0;111.0;150715
150720 Săo Domingos do Capim;4.0;11.0;2.0;7.0;1.0;1.0;0.0;0.0;33.0;18.0;6.0;1.0;0.0;2.0;0.0;4.0;0.0;11.0;20.0;121.0;150720
150730 Săo Félix do Xingu;14.0;19.0;1.0;13.0;1.0;3.0;0.0;0.0;47.0;21.0;7.0;0.0;0.0;4.0;0.0;8.0;3.0;48.0;86.0;275.0;150730
150740 Săo Francisco do Pará;10.0;13.0;1.0;5.0;5.0;2.0;0.0;0.0;31.0;9.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;11.0;100.0;150740
150745 Săo Geraldo do Araguaia;3.0;12.0;1.0;19.0;1.0;0.0;0.0;0.0;35.0;7.0;4.0;0.0;0.0;2.0;0.0;5.0;1.0;6.0;29.0;125.0;150745
150746 Săo Joăo da Ponta;1.0;6.0;0.0;3.0;0.0;1.0;0.0;0.0;8.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;32.0;150746
150747 Săo Joăo de Pirabas;3.0;12.0;1.0;9.0;0.0;0.0;0.0;0.0;31.0;9.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;11.0;16.0;99.0;150747
150750 Săo Joăo do Araguaia;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;15.0;4.0;5.0;0.0;0.0;0.0;1.0;2.0;0.0;8.0;15.0;58.0;150750
150760 Săo Miguel do Guamá;11.0;26.0;1.0;17.0;1.0;9.0;0.0;0.0;56.0;26.0;18.0;2.0;1.0;6.0;1.0;7.0;3.0;35.0;43.0;263.0;150760
150770 Săo Sebastiăo da Boa Vista;3.0;9.0;0.0;2.0;0.0;1.0;0.0;0.0;20.0;5.0;1.0;0.0;0.0;3.0;0.0;9.0;2.0;1.0;4.0;60.0;150770
150775 Sapucaia;2.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;23.0;150775
150780 Senador José Porfírio;2.0;5.0;0.0;4.0;0.0;2.0;0.0;0.0;8.0;0.0;6.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;8.0;42.0;150780
150790 Soure;5.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;20.0;7.0;4.0;0.0;0.0;2.0;0.0;10.0;1.0;4.0;9.0;75.0;150790
150795 Tailândia;9.0;28.0;3.0;15.0;0.0;1.0;0.0;0.0;61.0;19.0;13.0;1.0;0.0;7.0;1.0;11.0;3.0;75.0;90.0;337.0;150795
150796 Terra Alta;3.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;17.0;5.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;4.0;5.0;49.0;150796
150797 Terra Santa;4.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;13.0;6.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;15.0;5.0;58.0;150797
150800 Tomé-Açu;8.0;31.0;1.0;26.0;0.0;3.0;1.0;0.0;46.0;21.0;9.0;0.0;2.0;2.0;0.0;11.0;3.0;36.0;69.0;269.0;150800
150803 Tracuateua;4.0;13.0;0.0;5.0;0.0;2.0;0.0;0.0;18.0;14.0;5.0;0.0;0.0;0.0;0.0;2.0;3.0;64.0;20.0;150.0;150803
150805 Trairăo;4.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;11.0;3.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;20.0;7.0;59.0;150805
150808 Tucumă;9.0;13.0;2.0;7.0;0.0;4.0;0.0;0.0;28.0;9.0;7.0;0.0;0.0;1.0;0.0;10.0;0.0;34.0;37.0;161.0;150808
150810 Tucuruí;21.0;54.0;4.0;20.0;2.0;3.0;0.0;0.0;102.0;20.0;26.0;1.0;1.0;6.0;0.0;22.0;4.0;20.0;82.0;388.0;150810
