Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
140017 Cantá;1.0;7.0;0.0;2.0;1.0;2.0;0.0;0.0;7.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;14.0;46.0;140017
140020 Caracaraí;6.0;10.0;0.0;6.0;0.0;1.0;0.0;0.0;12.0;9.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;13.0;61.0;140020
140023 Caroebe;2.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;6.0;28.0;140023
140028 Iracema;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;9.0;32.0;140028
140030 Mucajaí;1.0;5.0;3.0;4.0;0.0;2.0;0.0;0.0;13.0;5.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;6.0;8.0;52.0;140030
140040 Normandia;2.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;8.0;4.0;1.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;8.0;37.0;140040
140045 Pacaraima;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;4.0;2.0;0.0;0.0;1.0;0.0;3.0;1.0;3.0;8.0;37.0;140045
140047 Rorainópolis;3.0;4.0;0.0;3.0;1.0;0.0;0.0;0.0;13.0;3.0;4.0;0.0;1.0;2.0;0.0;2.0;1.0;1.0;21.0;59.0;140047
140050 Săo Joăo da Baliza;4.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;5.0;26.0;140050
140060 Săo Luiz;1.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;28.0;140060
140070 Uiramută;4.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;3.0;26.0;140070
150010 Abaetetuba;32.0;93.0;1.0;28.0;0.0;3.0;0.0;0.0;134.0;69.0;25.0;1.0;0.0;8.0;2.0;27.0;10.0;21.0;87.0;541.0;150010
150013 Abel Figueiredo;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;7.0;33.0;150013
150020 Acará;10.0;16.0;1.0;7.0;0.0;1.0;0.0;0.0;43.0;6.0;9.0;0.0;1.0;2.0;0.0;14.0;0.0;15.0;10.0;135.0;150020
150030 Afuá;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;2.0;0.0;1.0;0.0;0.0;8.0;3.0;4.0;9.0;48.0;150030
150034 Água Azul do Norte;2.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;14.0;4.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;12.0;50.0;150034
150040 Alenquer;9.0;17.0;2.0;18.0;2.0;1.0;0.0;0.0;55.0;10.0;6.0;0.0;0.0;2.0;1.0;13.0;3.0;20.0;22.0;181.0;150040
150050 Almeirim;2.0;16.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0;4.0;2.0;0.0;0.0;0.0;1.0;14.0;2.0;11.0;11.0;85.0;150050
150060 Altamira;22.0;53.0;4.0;35.0;4.0;8.0;0.0;0.0;110.0;47.0;33.0;1.0;1.0;6.0;2.0;23.0;11.0;43.0;133.0;536.0;150060
150070 Anajás;3.0;5.0;1.0;2.0;0.0;2.0;0.0;0.0;23.0;6.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;7.0;9.0;66.0;150070
150080 Ananindeua;152.0;262.0;12.0;119.0;10.0;20.0;0.0;0.0;480.0;228.0;99.0;6.0;9.0;33.0;2.0;97.0;25.0;160.0;637.0;2351.0;150080
150085 Anapu;2.0;5.0;0.0;8.0;0.0;0.0;0.0;0.0;19.0;5.0;4.0;0.0;0.0;2.0;0.0;3.0;2.0;8.0;30.0;88.0;150085
150090 Augusto Corrêa;9.0;16.0;2.0;8.0;0.0;0.0;0.0;0.0;38.0;10.0;6.0;2.0;1.0;1.0;3.0;7.0;1.0;17.0;13.0;134.0;150090
150095 Aurora do Pará;1.0;4.0;1.0;3.0;0.0;0.0;0.0;0.0;14.0;8.0;1.0;0.0;0.0;2.0;0.0;7.0;1.0;13.0;8.0;63.0;150095
150100 Aveiro;2.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;17.0;4.0;32.0;150100
150110 Bagre;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;6.0;0.0;0.0;0.0;0.0;1.0;6.0;1.0;8.0;5.0;42.0;150110
150120 Baiăo;4.0;5.0;0.0;5.0;0.0;4.0;0.0;0.0;17.0;2.0;3.0;0.0;0.0;1.0;1.0;4.0;2.0;2.0;17.0;67.0;150120
150125 Bannach;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;17.0;150125
150130 Barcarena;14.0;25.0;3.0;20.0;0.0;5.0;0.0;0.0;72.0;27.0;14.0;0.0;1.0;8.0;0.0;21.0;3.0;83.0;62.0;358.0;150130
150140 Belém;515.0;1191.0;46.0;457.0;23.0;123.0;0.0;0.0;1910.0;983.0;380.0;36.0;40.0;151.0;6.0;222.0;86.0;525.0;1272.0;7966.0;150140
150145 Belterra;3.0;9.0;2.0;5.0;1.0;1.0;0.0;0.0;17.0;4.0;6.0;0.0;1.0;0.0;0.0;2.0;0.0;8.0;7.0;66.0;150145
150150 Benevides;12.0;22.0;0.0;14.0;0.0;3.0;0.0;0.0;48.0;28.0;14.0;0.0;0.0;4.0;0.0;6.0;1.0;30.0;55.0;237.0;150150
150157 Bom Jesus do Tocantins;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;8.0;35.0;150157
150160 Bonito;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;8.0;2.0;2.0;1.0;0.0;0.0;0.0;4.0;1.0;2.0;4.0;30.0;150160
150170 Bragança;38.0;23.0;1.0;20.0;2.0;7.0;0.0;0.0;67.0;33.0;21.0;0.0;2.0;7.0;2.0;21.0;3.0;250.0;56.0;553.0;150170
150172 Brasil Novo;2.0;9.0;1.0;5.0;1.0;0.0;0.0;0.0;17.0;8.0;4.0;0.0;0.0;2.0;0.0;10.0;3.0;5.0;6.0;73.0;150172
150175 Brejo Grande do Araguaia;2.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;10.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;13.0;43.0;150175
150178 Breu Branco;13.0;18.0;1.0;11.0;1.0;2.0;0.0;0.0;45.0;15.0;6.0;0.0;0.0;4.0;1.0;7.0;2.0;3.0;42.0;171.0;150178
150180 Breves;12.0;19.0;5.0;7.0;0.0;4.0;0.0;0.0;32.0;16.0;8.0;0.0;0.0;4.0;0.0;21.0;8.0;70.0;37.0;243.0;150180
150190 Bujaru;5.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;15.0;11.0;3.0;0.0;0.0;2.0;0.0;6.0;1.0;14.0;10.0;85.0;150190
150200 Cachoeira do Arari;1.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;7.0;3.0;50.0;150200
150195 Cachoeira do Piriá;2.0;4.0;0.0;5.0;1.0;0.0;0.0;0.0;8.0;3.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;3.0;10.0;43.0;150195
150210 Cametá;29.0;41.0;7.0;23.0;1.0;7.0;0.0;0.0;100.0;47.0;17.0;1.0;0.0;11.0;1.0;40.0;10.0;32.0;34.0;401.0;150210
150215 Canaă dos Carajás;4.0;16.0;0.0;6.0;0.0;1.0;0.0;0.0;27.0;7.0;6.0;0.0;0.0;5.0;1.0;2.0;2.0;9.0;24.0;110.0;150215
150220 Capanema;15.0;26.0;0.0;23.0;0.0;2.0;0.0;0.0;67.0;27.0;24.0;0.0;1.0;4.0;0.0;10.0;2.0;55.0;30.0;286.0;150220
150230 Capităo Poço;8.0;8.0;1.0;8.0;0.0;0.0;0.0;0.0;20.0;10.0;4.0;0.0;0.0;2.0;0.0;12.0;2.0;52.0;51.0;178.0;150230
150240 Castanhal;37.0;100.0;5.0;56.0;5.0;5.0;0.0;0.0;187.0;86.0;42.0;0.0;3.0;11.0;1.0;32.0;10.0;67.0;181.0;828.0;150240
150250 Chaves;1.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;2.0;21.0;150250
150260 Colares;2.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;9.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;29.0;150260
150270 Conceiçăo do Araguaia;6.0;17.0;1.0;21.0;4.0;0.0;0.0;1.0;64.0;15.0;6.0;0.0;1.0;4.0;0.0;4.0;2.0;51.0;30.0;227.0;150270
150275 Concórdia do Pará;4.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;12.0;8.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;45.0;9.0;95.0;150275
150276 Cumaru do Norte;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;5.0;20.0;150276
150277 Curionópolis;3.0;10.0;0.0;8.0;0.0;2.0;0.0;0.0;24.0;6.0;3.0;0.0;0.0;1.0;0.0;4.0;1.0;13.0;19.0;94.0;150277
150280 Curralinho;5.0;6.0;2.0;2.0;0.0;1.0;0.0;0.0;14.0;11.0;3.0;0.0;0.0;1.0;1.0;5.0;1.0;6.0;6.0;64.0;150280
150285 Curuá;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;31.0;1.0;40.0;150285
150290 Curuçá;12.0;15.0;0.0;8.0;6.0;0.0;0.0;0.0;24.0;8.0;6.0;0.0;0.0;4.0;0.0;11.0;2.0;27.0;13.0;136.0;150290
150293 Dom Eliseu;7.0;11.0;1.0;5.0;1.0;1.0;0.0;1.0;31.0;10.0;3.0;0.0;1.0;1.0;2.0;6.0;2.0;29.0;46.0;158.0;150293
150295 Eldorado do Carajás;5.0;5.0;1.0;11.0;0.0;2.0;0.0;0.0;32.0;8.0;4.0;0.0;0.0;2.0;0.0;3.0;2.0;57.0;40.0;172.0;150295
150300 Faro;3.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;11.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;29.0;150300
150304 Floresta do Araguaia;1.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;20.0;3.0;1.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;21.0;64.0;150304
150307 Garrafăo do Norte;5.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;18.0;6.0;3.0;0.0;0.0;0.0;1.0;4.0;1.0;40.0;12.0;99.0;150307
150309 Goianésia do Pará;7.0;11.0;2.0;3.0;0.0;6.0;0.0;0.0;16.0;6.0;3.0;1.0;0.0;1.0;0.0;9.0;4.0;25.0;40.0;134.0;150309
150310 Gurupá;1.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;14.0;9.0;48.0;150310
150320 Igarapé-Açu;8.0;23.0;1.0;16.0;1.0;0.0;0.0;0.0;43.0;22.0;9.0;1.0;0.0;4.0;1.0;1.0;1.0;8.0;14.0;153.0;150320
150330 Igarapé-Miri;10.0;18.0;2.0;2.0;0.0;1.0;0.0;0.0;38.0;16.0;5.0;0.0;0.0;5.0;5.0;13.0;7.0;74.0;27.0;223.0;150330
150340 Inhangapi;3.0;6.0;0.0;3.0;0.0;1.0;0.0;0.0;12.0;7.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;5.0;42.0;150340
150345 Ipixuna do Pará;7.0;8.0;3.0;4.0;1.0;2.0;0.0;0.0;19.0;4.0;2.0;0.0;0.0;2.0;1.0;5.0;2.0;11.0;33.0;104.0;150345
150350 Irituia;10.0;13.0;2.0;9.0;0.0;1.0;0.0;0.0;34.0;7.0;2.0;0.0;1.0;1.0;1.0;8.0;2.0;11.0;14.0;116.0;150350
150360 Itaituba;34.0;32.0;8.0;22.0;4.0;8.0;0.0;0.0;120.0;26.0;24.0;0.0;2.0;6.0;0.0;27.0;5.0;31.0;96.0;445.0;150360
150370 Itupiranga;8.0;11.0;1.0;13.0;3.0;5.0;0.0;0.0;47.0;7.0;8.0;0.0;0.0;3.0;1.0;6.0;3.0;20.0;38.0;174.0;150370
150375 Jacareacanga;6.0;3.0;1.0;6.0;0.0;0.0;0.0;0.0;8.0;7.0;1.0;0.0;0.0;1.0;0.0;7.0;0.0;14.0;4.0;58.0;150375
150380 Jacundá;6.0;18.0;0.0;14.0;1.0;2.0;0.0;0.0;81.0;18.0;6.0;1.0;0.0;3.0;1.0;17.0;2.0;17.0;55.0;242.0;150380
150390 Juruti;5.0;2.0;0.0;5.0;0.0;1.0;0.0;0.0;24.0;11.0;2.0;0.0;0.0;4.0;0.0;20.0;2.0;15.0;7.0;98.0;150390
150400 Limoeiro do Ajuru;2.0;4.0;3.0;2.0;0.0;0.0;0.0;0.0;10.0;3.0;1.0;0.0;0.0;3.0;0.0;6.0;0.0;21.0;2.0;57.0;150400
150405 Măe do Rio;9.0;22.0;0.0;5.0;0.0;1.0;0.0;0.0;46.0;11.0;5.0;1.0;1.0;2.0;1.0;8.0;0.0;19.0;28.0;159.0;150405
150410 Magalhăes Barata;2.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;9.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;3.0;46.0;150410
150420 Marabá;61.0;75.0;9.0;57.0;6.0;12.0;0.0;0.0;229.0;65.0;53.0;5.0;2.0;17.0;4.0;51.0;27.0;157.0;370.0;1200.0;150420
150430 Maracană;5.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;9.0;5.0;7.0;1.0;0.0;1.0;0.0;1.0;0.0;34.0;12.0;87.0;150430
150440 Marapanim;7.0;23.0;1.0;9.0;2.0;0.0;0.0;0.0;26.0;17.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;12.0;6.0;111.0;150440
150442 Marituba;31.0;56.0;2.0;29.0;3.0;5.0;0.0;0.0;90.0;42.0;23.0;0.0;2.0;10.0;1.0;26.0;3.0;52.0;164.0;539.0;150442
150445 Medicilândia;3.0;6.0;0.0;3.0;3.0;0.0;0.0;0.0;25.0;7.0;3.0;0.0;0.0;3.0;1.0;2.0;4.0;14.0;11.0;85.0;150445
150450 Melgaço;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;7.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;19.0;2.0;44.0;150450
150460 Mocajuba;4.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;17.0;2.0;2.0;1.0;0.0;1.0;0.0;4.0;3.0;35.0;13.0;94.0;150460
150470 Moju;9.0;19.0;2.0;7.0;0.0;1.0;0.0;0.0;26.0;19.0;5.0;0.0;0.0;2.0;0.0;27.0;2.0;10.0;52.0;181.0;150470
150480 Monte Alegre;8.0;20.0;2.0;18.0;2.0;1.0;0.0;0.0;52.0;14.0;7.0;0.0;1.0;6.0;0.0;24.0;3.0;20.0;27.0;205.0;150480
150490 Muaná;2.0;17.0;1.0;5.0;0.0;2.0;0.0;0.0;19.0;13.0;4.0;0.0;0.0;1.0;0.0;6.0;2.0;14.0;6.0;92.0;150490
150495 Nova Esperança do Piriá;1.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;13.0;6.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;17.0;8.0;60.0;150495
150497 Nova Ipixuna;3.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;13.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;14.0;50.0;150497
150500 Nova Timboteua;1.0;13.0;0.0;8.0;0.0;0.0;0.0;0.0;18.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;3.0;57.0;150500
150503 Novo Progresso;12.0;8.0;0.0;6.0;1.0;2.0;0.0;0.0;21.0;2.0;3.0;0.0;0.0;0.0;0.0;9.0;2.0;27.0;35.0;128.0;150503
150506 Novo Repartimento;9.0;13.0;1.0;10.0;0.0;3.0;0.0;0.0;42.0;13.0;10.0;0.0;0.0;7.0;1.0;18.0;1.0;34.0;52.0;214.0;150506
150510 Óbidos;9.0;10.0;0.0;8.0;1.0;2.0;0.0;0.0;42.0;10.0;6.0;0.0;0.0;1.0;0.0;15.0;0.0;56.0;16.0;176.0;150510
150520 Oeiras do Pará;9.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;22.0;13.0;4.0;0.0;0.0;3.0;1.0;12.0;1.0;11.0;7.0;91.0;150520
150530 Oriximiná;15.0;15.0;1.0;8.0;0.0;2.0;0.0;0.0;36.0;16.0;4.0;0.0;2.0;1.0;0.0;8.0;2.0;96.0;16.0;222.0;150530
150540 Ourém;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;4.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;6.0;10.0;50.0;150540
150543 Ourilândia do Norte;10.0;6.0;1.0;2.0;1.0;0.0;0.0;0.0;16.0;7.0;3.0;0.0;0.0;2.0;0.0;8.0;2.0;6.0;42.0;106.0;150543
150548 Pacajá;8.0;7.0;0.0;7.0;1.0;4.0;0.0;0.0;22.0;12.0;8.0;0.0;1.0;1.0;0.0;13.0;2.0;8.0;50.0;144.0;150548
150549 Palestina do Pará;1.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;14.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;37.0;150549
150550 Paragominas;20.0;31.0;5.0;29.0;1.0;3.0;0.0;0.0;62.0;25.0;14.0;0.0;1.0;7.0;0.0;25.0;8.0;39.0;140.0;410.0;150550
150553 Parauapebas;24.0;44.0;2.0;19.0;2.0;9.0;0.0;0.0;98.0;51.0;12.0;0.0;2.0;10.0;4.0;38.0;13.0;24.0;160.0;512.0;150553
150555 Pau D'Arco;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;9.0;4.0;32.0;150555
150560 Peixe-Boi;0.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;4.0;36.0;150560
150563 Piçarra;4.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;12.0;6.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;6.0;38.0;150563
150565 Placas;7.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;5.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;12.0;7.0;47.0;150565
150570 Ponta de Pedras;2.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;6.0;5.0;0.0;0.0;1.0;1.0;7.0;0.0;4.0;5.0;49.0;150570
150580 Portel;10.0;4.0;3.0;7.0;1.0;1.0;0.0;0.0;18.0;18.0;4.0;0.0;2.0;1.0;2.0;7.0;1.0;33.0;20.0;132.0;150580
150590 Porto de Moz;2.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;5.0;3.0;0.0;0.0;3.0;2.0;7.0;1.0;20.0;11.0;88.0;150590
150600 Prainha;5.0;4.0;0.0;12.0;0.0;0.0;0.0;0.0;33.0;5.0;0.0;0.0;2.0;1.0;1.0;7.0;2.0;5.0;11.0;88.0;150600
150610 Primavera;3.0;5.0;0.0;6.0;0.0;1.0;0.0;0.0;11.0;3.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;9.0;6.0;51.0;150610
150611 Quatipuru;1.0;6.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;3.0;2.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;35.0;150611
150613 Redençăo;23.0;35.0;4.0;25.0;3.0;4.0;0.0;0.0;108.0;32.0;21.0;1.0;1.0;6.0;1.0;15.0;1.0;29.0;98.0;407.0;150613
150616 Rio Maria;2.0;9.0;0.0;7.0;0.0;0.0;0.0;0.0;37.0;10.0;4.0;1.0;1.0;3.0;0.0;6.0;0.0;5.0;21.0;106.0;150616
150618 Rondon do Pará;15.0;21.0;1.0;10.0;0.0;3.0;0.0;0.0;50.0;7.0;11.0;0.0;0.0;3.0;0.0;16.0;3.0;4.0;58.0;202.0;150618
150619 Rurópolis;4.0;4.0;0.0;4.0;0.0;1.0;0.0;0.0;18.0;4.0;6.0;0.0;0.0;1.0;0.0;4.0;0.0;3.0;9.0;58.0;150619
150620 Salinópolis;15.0;15.0;3.0;9.0;0.0;3.0;0.0;0.0;23.0;8.0;4.0;0.0;0.0;3.0;0.0;7.0;1.0;54.0;25.0;170.0;150620
150630 Salvaterra;1.0;12.0;2.0;4.0;1.0;0.0;0.0;0.0;35.0;7.0;3.0;0.0;1.0;2.0;0.0;6.0;0.0;10.0;11.0;95.0;150630
150635 Santa Bárbara do Pará;5.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;21.0;4.0;6.0;0.0;0.0;2.0;0.0;0.0;1.0;8.0;9.0;73.0;150635
150640 Santa Cruz do Arari;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;22.0;150640
150650 Santa Izabel do Pará;4.0;20.0;3.0;10.0;0.0;1.0;0.0;0.0;42.0;21.0;12.0;0.0;0.0;1.0;1.0;8.0;3.0;53.0;53.0;232.0;150650
150655 Santa Luzia do Pará;2.0;16.0;3.0;7.0;0.0;0.0;0.0;0.0;22.0;3.0;2.0;0.0;0.0;3.0;0.0;4.0;0.0;3.0;10.0;75.0;150655
150658 Santa Maria das Barreiras;2.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;8.0;3.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;26.0;9.0;61.0;150658
150660 Santa Maria do Pará;6.0;12.0;0.0;10.0;1.0;0.0;0.0;0.0;22.0;8.0;5.0;1.0;0.0;0.0;0.0;2.0;1.0;38.0;26.0;132.0;150660
150670 Santana do Araguaia;14.0;7.0;1.0;3.0;1.0;0.0;0.0;0.0;38.0;12.0;4.0;0.0;0.0;3.0;0.0;3.0;1.0;15.0;55.0;157.0;150670
150680 Santarém;40.0;143.0;20.0;111.0;5.0;31.0;0.0;0.0;273.0;74.0;50.0;4.0;5.0;23.0;0.0;72.0;15.0;229.0;93.0;1188.0;150680
150690 Santarém Novo;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;22.0;150690
150700 Santo Antônio do Tauá;6.0;9.0;1.0;4.0;0.0;1.0;0.0;0.0;22.0;8.0;4.0;1.0;0.0;0.0;0.0;3.0;2.0;37.0;14.0;112.0;150700
150710 Săo Caetano de Odivelas;3.0;5.0;1.0;4.0;1.0;0.0;0.0;0.0;6.0;6.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;27.0;7.0;65.0;150710
150715 Săo Domingos do Araguaia;4.0;6.0;2.0;3.0;0.0;0.0;0.0;0.0;25.0;3.0;6.0;0.0;0.0;2.0;1.0;2.0;0.0;23.0;38.0;115.0;150715
150720 Săo Domingos do Capim;5.0;7.0;3.0;6.0;0.0;0.0;0.0;0.0;18.0;18.0;4.0;0.0;0.0;3.0;1.0;8.0;3.0;19.0;13.0;108.0;150720
150730 Săo Félix do Xingu;10.0;15.0;2.0;7.0;3.0;1.0;0.0;0.0;24.0;12.0;5.0;0.0;0.0;4.0;0.0;9.0;5.0;25.0;70.0;192.0;150730
150740 Săo Francisco do Pará;2.0;4.0;1.0;5.0;1.0;1.0;0.0;0.0;22.0;6.0;5.0;0.0;0.0;2.0;0.0;3.0;1.0;1.0;8.0;62.0;150740
150745 Săo Geraldo do Araguaia;3.0;15.0;0.0;6.0;0.0;0.0;0.0;0.0;39.0;5.0;10.0;0.0;0.0;2.0;1.0;4.0;2.0;5.0;37.0;129.0;150745
150746 Săo Joăo da Ponta;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;6.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;4.0;24.0;150746
150747 Săo Joăo de Pirabas;4.0;8.0;2.0;4.0;1.0;0.0;0.0;0.0;6.0;5.0;3.0;0.0;0.0;2.0;0.0;2.0;1.0;44.0;16.0;98.0;150747
150750 Săo Joăo do Araguaia;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;1.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;12.0;51.0;150750
150760 Săo Miguel do Guamá;12.0;12.0;1.0;13.0;0.0;1.0;0.0;0.0;25.0;4.0;8.0;0.0;0.0;2.0;1.0;11.0;5.0;55.0;36.0;186.0;150760
150770 Săo Sebastiăo da Boa Vista;3.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;7.0;2.0;2.0;0.0;0.0;0.0;1.0;8.0;2.0;4.0;4.0;39.0;150770
150775 Sapucaia;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;23.0;150775
150780 Senador José Porfírio;2.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;2.0;27.0;150780
150790 Soure;6.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;26.0;14.0;4.0;1.0;0.0;4.0;0.0;3.0;2.0;2.0;1.0;71.0;150790
150795 Tailândia;18.0;16.0;0.0;8.0;0.0;4.0;0.0;0.0;50.0;15.0;7.0;0.0;0.0;5.0;0.0;19.0;8.0;31.0;106.0;287.0;150795
150796 Terra Alta;6.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;3.0;2.0;0.0;0.0;1.0;0.0;3.0;1.0;4.0;8.0;41.0;150796
150797 Terra Santa;3.0;6.0;1.0;5.0;0.0;1.0;0.0;0.0;19.0;1.0;6.0;1.0;0.0;0.0;1.0;3.0;1.0;16.0;4.0;68.0;150797
150800 Tomé-Açu;8.0;13.0;2.0;14.0;0.0;1.0;0.0;0.0;40.0;12.0;4.0;3.0;0.0;3.0;1.0;26.0;2.0;59.0;63.0;251.0;150800
150803 Tracuateua;7.0;11.0;1.0;9.0;2.0;0.0;0.0;0.0;32.0;12.0;4.0;0.0;1.0;1.0;0.0;5.0;2.0;9.0;10.0;106.0;150803
150805 Trairăo;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;27.0;2.0;45.0;150805
